#
#  synelcyc 22.5 Reactions link table generated on Tue Sep 11, 2018
#
KETOACYLCOATHIOL-RXN	EC-2.3.1.16
RXN-5284	
1.1.1.39-RXN	EC-1.1.1.38	EC-1.1.1.39
HOMOSERKIN-RXN	EC-2.7.1.39
RXN-2762	EC-2.1.1.295
HEME-OXYGENASE-DECYCLIZING-RXN	EC-1.14.99.3
RXN-16389	EC-6.2.1.3
GPPSYN-RXN	EC-2.5.1.1
RXN-15348	
GLYCERATE-DEHYDROGENASE-RXN	EC-1.1.1.29
RXN-15007	EC-2.6.1.11
RXN-14685	
GLUTAMIDOTRANS-RXN	EC-2.4.2
RXN-14257	
GAPOXNPHOSPHN-RXN	EC-1.2.1.12
RXN-13854	EC-1.7.1.15
RXN490-3613	
F16BDEPHOS-RXN	EC-3.1.3.11
TRANS-RXN490-3501	
RXN-13329	
TRANS-RXN0-181	
UDPGLCNACEPIM-RXN	EC-5.1.3.14
ATPSYN-RXN	EC-3.6.3.14
DTDPDEHYDRHAMEPIM-RXN	EC-5.1.3.13
RXN490-3519	
RXN-12862	
TRANS-RXN-178	EC-3.6.3
TRANS-RXN490-3543-ATP	
3.6.3.4-RXN	EC-3.6.3.4
DIAMINOPIMEPIM-RXN	EC-5.1.1.7
RXN490-3644	
RXN-12490	EC-1.1.1.35
3.6.3.16-RXN	EC-3.6.3.16
SULFITE-REDUCT-RXN	EC-1.8.1.2
RXN490-3614	
DAPASYN-RXN	EC-2.6.1.62
RXN490-3609	
RXN-12002	EC-2.7.4.22	EC-2.7.4.14
RXN490-3523	
SERINE--TRNA-LIGASE-RXN	EC-6.1.1.11
3.6.3.25-RXN	EC-3.6.3.25
COBALAMIN5PSYN-RXN	EC-2.7.8.26
RXN490-3611	EC-3.6.3
RXN-11410	
TRANS-RXN0-470	
RXN66-480	EC-6.2.1.3
RXN490-3603	
BTUR2-RXN	EC-2.5.1.17
TRANS-RXN-151	
RXN-11151	EC-1.1.1.365
RXN490-3642	
RXN1F-20	EC-6.6.1.1
3.6.3.12-RXN	EC-3.6.3.12
ASPAMINOTRANS-RXN	EC-2.6.1.1
RXN-10767	EC-3.1.1.1
RXN0-6521	EC-3.1.26.12
ALDOSE-1-EPIMERASE-RXN	EC-5.1.3.3
RIBOFLAVIN-SYN-RXN	EC-2.5.1.9
RETINYL-PALMITATE-ESTERASE-RXN	EC-3.1.1.1
RXN0-5227	EC-3.4.17.13
ACYLCOASYN-RXN	EC-6.2.1.3
R147-RXN	EC-1.13.11.54
RXN0-4342	EC-2.7.7.70
ACETOLACTREDUCTOISOM-RXN	EC-1.1.1.86
PRPPSYN-RXN	EC-2.7.6.1
RXN0-2201	
5-OXOPROLINASE-ATP-HYDROLYSING-RXN	EC-3.5.2.9
PHOSPHORIBULOKINASE-RXN	EC-2.7.1.19
RXN-969	EC-1.1.3.15
3.5.5.1-RXN	EC-3.5.5.1
PEPCARBOXYKIN-RXN	EC-4.1.1.49
RXN-9003	EC-2.5.1.39
3.4.17.14-RXN	EC-3.4.17.14
ORNCARBAMTRANSFER-RXN	EC-2.1.3.3
RXN-8771	EC-1.13.11.79
3.1.26.12-RXN	EC-3.1.26.12
NICONUCADENYLYLTRAN-RXN	EC-2.7.7.18
RXN-8348	EC-2.10.1.1
2OXOGLUTARATEDEH-RXN	
MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	EC-5.5.1.4
RXN-7913	EC-2.7.4.25	EC-2.7.4.14	EC-2.7.4.13
2.4.1.129-RXN	EC-2.4.1.129
LIPIDXSYNTHESIS-RXN	EC-3.6.1.54
RXN-7569	EC-2.1.1.163
1TRANSKETO-RXN	EC-2.2.1.1
KDO-8PPHOSPHAT-RXN	EC-3.1.3.45
RXN-5184	EC-2.6.1
1.1.1.220-RXN	EC-1.1.1.220
HOMOCYSMETB12-RXN	EC-2.1.1.13
RXN-1828	EC-2.4.1.25
H2PTERIDINEPYROPHOSPHOKIN-RXN	EC-2.7.6.3
RXN-16165	EC-6.1.1.10
GMP-SYN-GLUT-RXN	EC-6.3.5.2
RXN-15137	
GLY3KIN-RXN	EC-2.7.1.31
RXN-14986	EC-1.1.1.85
RXN-14385	EC-2.8.1.7
GLUCOSE-1-DEHYDROGENASE-RXN	EC-1.1.1.47
RXN-14207	EC-2.7.1.40
FRUCTOSE-6-PHOSPHATE-PHOSPHOKETOLASE-RXN	EC-4.1.2.22
RXN-1381	EC-2.3.1.15
